Class,Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline
3,0.1234858738926053,1.3391354240582205,-0.0030372805829122756,0.5887285534066968,113,-1.3833703149303516,-0.6117286004863485,-0.21928511117448413,-0.8047291047531088,1.8695496363338,-1.6563285651202309,-1.754903499456794,550
3,-0.14571850157180566,-0.8979052525033295,-0.14680189484073763,-0.427943062448509,122,-1.2260054309119985,-0.7516407562349517,-1.2363713303405612,-1.1486097333265106,-0.41228205304510107,-0.8418397252750837,-1.8104904494730476,630
3,-0.23137443921957287,0.2600922741873552,0.4282565621905638,0.7339673556717262,112,-1.2732148961175045,-0.6417097767181918,-1.0016591259176204,-0.5984007276090676,2.472297629754642,-2.042139068204774,-1.5603491743999065,480
2,-1.4183210037671983,-0.5733150366885165,-1.728212651676815,0.007773344346579222,86,0.3319069208696952,-0.36188546522098525,0.015427093248456442,-0.3232962247503462,-1.2905719863154703,-0.0702187191059974,-0.21236563650575738,415
2,-0.8432025652750506,0.6987277009641297,-0.5421545840497566,-0.427943062448509,88,0.8826840149339304,0.9872674652119765,0.6413263050429654,2.066674143834797,-1.1872437588718974,1.9874372973449002,0.3296071261527152,406
2,-1.4183210037671983,-0.7926327500769037,-1.3328599624677953,0.3853942302356559,86,-0.4863904760257399,-0.4018603668634432,-0.5322347170717389,-0.13416187903497506,-1.3379307572271077,-0.027350885429937005,1.0244440013558849,495
2,-1.6263425666260605,-0.6171785793661939,0.9314327120929526,1.8958777737919614,88,-0.5808094064367517,-0.3918666414528286,0.2501392976713975,-0.4608484761797067,-1.0580834745674312,1.7302302952885387,0.857683151307124,562
2,-1.2470091284716638,-1.1259956744272523,-0.21868420196965033,0.44348975114166744,101,1.7167179002312005,0.13780080530974143,-1.8622705421350698,0.07216649810906585,-0.7954575631483503,0.14412044927430462,0.7465092512746168,886
2,-1.7364716293160465,-0.2838156550158454,3.123843079524787,2.6220717851171083,119,1.4019881321944951,3.0759560760304128,0.7978011079915923,0.4504351895398082,0.4057330808831842,-0.11308655278205733,1.5247265515021668,465
3,1.4083249386091095,1.5145895947689303,1.3627265548664287,1.4601613669968732,96,-0.37623505721289313,-1.2413333013550638,1.5019377212604152,-0.4436544447510366,1.7834427801308221,-1.4848572304159893,-1.3796915868470823,560
1,1.3226690009613422,-0.6522694135083359,-0.290566509098563,-1.0088982715086265,126,1.1187313409614597,1.1671545226030378,-1.0016591259176204,0.8458979123992203,0.25504608252797395,0.5727987860349086,1.5525200265102936,780
2,1.0779377505391496,-0.7575419159347617,1.1111384799152335,1.6054001692619027,86,1.0400488989522836,0.8573490348739873,-1.2363713303405612,0.4504351895398082,-0.7222667353758195,1.7302302952885387,0.7881994637868073,410
2,-0.8921488153594878,-0.5645423281529809,-0.8656249661298628,-0.1374654579184502,80,-1.0056945932863046,0.027869825792981282,0.015427093248456442,0.03777843525172563,-0.7136560497555218,0.18698828295036501,0.8020962012908704,510
1,1.7142390016368483,-0.44172440865548396,0.0688450265460004,-2.1708086896288616,102,1.590825993016518,1.6368596169019207,-0.6104721185460524,2.3245846152648477,1.0515345024055147,1.044344956471572,0.5658516637217927,1547
2,-0.353740064430668,-0.7399964988636907,-0.36244881622747566,0.35634646978264956,80,-1.4305797801358575,-0.5417725226120467,1.6584125242090417,0.020584403823055906,-0.8643430481107323,0.0155169482461234,-0.7404416616601662,495
2,-0.782019752669502,0.06709268640557461,0.35637425506165116,0.44348975114166744,98,0.426325851280707,0.10781962907789759,-0.21928511117448413,-0.512430570465717,-0.971976618364454,-0.6703683905708421,1.0939276888762017,438
